cycle,time,temp,0,0,0,1.625,1.625,1.625,3.125,3.125,3.125,6.25,6.25,6.25,12.5,12.5,12.5,25,25,25
1,0,33.1,0.1331,0.1361,0.1383,0.384,0.3761,0.372,0.3837,0.3688,0.3946,0.386,0.3891,0.3755,0.3733,0.3919,0.3859,0.3907,0.3962,0.3856
2,6.417,33.2,0.1322,0.1344,0.1349,0.3821,0.3758,0.3698,0.3819,0.3684,0.3977,0.3865,0.3872,0.3758,0.3774,0.3927,0.3887,0.3922,0.3969,0.3883
3,12.831,33.3,0.1318,0.1343,0.1374,0.3844,0.375,0.3719,0.3822,0.3711,0.3937,0.3908,0.3856,0.3781,0.3778,0.3954,0.3942,0.3932,0.3996,0.3881
4,19.264,33.2,0.1316,0.134,0.1368,0.3841,0.3778,0.372,0.3848,0.3715,0.3962,0.3938,0.3845,0.3792,0.3783,0.3958,0.391,0.4018,0.4016,0.393
5,25.682,33.1,0.1321,0.135,0.1428,0.3871,0.3779,0.3725,0.3821,0.3717,0.3968,0.3922,0.392,0.3797,0.3804,0.3967,0.3937,0.4002,0.4023,0.3929
6,32.101,33.3,0.1314,0.134,0.1399,0.3856,0.3784,0.3733,0.3892,0.3745,0.3971,0.3909,0.3875,0.3797,0.383,0.3965,0.3938,0.3997,0.4066,0.3966
7,38.531,33.4,0.1316,0.1333,0.1396,0.3862,0.3806,0.3794,0.382,0.3757,0.3936,0.3931,0.3881,0.3807,0.3824,0.3996,0.3957,0.4008,0.4055,0.3979
8,44.96,33.4,0.1315,0.1334,0.1395,0.3883,0.3809,0.3757,0.3849,0.3745,0.3952,0.3915,0.39,0.3803,0.3823,0.4002,0.3967,0.4046,0.4102,0.3997
9,51.39,33.3,0.1315,0.1339,0.1402,0.3864,0.3809,0.3763,0.3906,0.3767,0.3956,0.3941,0.3888,0.381,0.3836,0.3989,0.3969,0.4054,0.409,0.4001
10,57.82,33.3,0.1316,0.1339,0.1423,0.3864,0.3811,0.3755,0.392,0.3753,0.3954,0.3936,0.391,0.3806,0.3838,0.4018,0.3986,0.4053,0.4112,0.4005
11,64.239,33.4,0.1316,0.1334,0.1404,0.3871,0.3821,0.3756,0.3899,0.3758,0.3985,0.396,0.3916,0.3836,0.3868,0.4018,0.3967,0.4091,0.4127,0.4048
12,70.667,33.5,0.1343,0.1337,0.1408,0.3867,0.3828,0.3769,0.3877,0.3753,0.396,0.3949,0.3946,0.383,0.3868,0.4023,0.3982,0.4109,0.4145,0.4031
13,77.096,33.5,0.1321,0.133,0.1409,0.3871,0.3833,0.378,0.3877,0.3773,0.3952,0.3996,0.3923,0.3832,0.3868,0.4043,0.4053,0.4119,0.4151,0.4074
14,83.521,33.3,0.1316,0.1345,0.1432,0.3878,0.3819,0.3784,0.3878,0.3751,0.3951,0.3951,0.3924,0.384,0.3882,0.4065,0.4024,0.4125,0.4138,0.4076
15,89.945,33.3,0.1315,0.135,0.148,0.3886,0.384,0.379,0.3889,0.3743,0.3969,0.3978,0.3923,0.3842,0.3915,0.4033,0.4006,0.4142,0.4156,0.4119
16,96.37,33.4,0.1316,0.1326,0.1404,0.389,0.3839,0.3796,0.3873,0.3766,0.4009,0.3992,0.393,0.3819,0.3937,0.4051,0.3989,0.4153,0.4174,0.4088
17,102.794,33.5,0.1319,0.1327,0.1403,0.3899,0.3832,0.3808,0.3891,0.3772,0.3986,0.3958,0.3945,0.3821,0.3936,0.406,0.4024,0.416,0.4168,0.4121
18,109.222,33.5,0.1315,0.1342,0.1399,0.3897,0.3855,0.3792,0.39,0.3821,0.3977,0.397,0.396,0.3864,0.3922,0.4047,0.4016,0.4188,0.4205,0.4109
19,115.663,33.3,0.1317,0.1329,0.1395,0.391,0.3868,0.3789,0.3888,0.3778,0.3962,0.3984,0.3965,0.3829,0.394,0.4056,0.4012,0.4209,0.4227,0.4128
