cycle,time,temp,0,0,0,50,50,50,100,100,100,200,200,200,400,400,400,800,800,800,2500,2500,2500
1,0,23.3,0.1419,0.1391,0.1422,0.333,0.3358,0.3318,0.3411,0.3442,0.3409,0.3486,0.3347,0.3357,0.35,0.3485,0.3445,0.3462,0.3299,0.3287,0.3466,0.3443,0.3515
2,6.882,23.5,0.1419,0.1391,0.1423,0.3396,0.3394,0.3352,0.3457,0.3501,0.3523,0.3538,0.3398,0.338,0.3532,0.353,0.345,0.3527,0.3335,0.3322,0.3571,0.3547,0.3608
3,13.772,23.4,0.1415,0.1387,0.1424,0.3438,0.3434,0.3413,0.3489,0.3513,0.3523,0.3585,0.3448,0.3454,0.355,0.3576,0.3498,0.357,0.3383,0.3387,0.3635,0.3639,0.3687
4,20.663,23.4,0.1415,0.1388,0.1421,0.3449,0.3444,0.3442,0.3519,0.3556,0.3576,0.3673,0.3486,0.3513,0.3611,0.3626,0.3564,0.3603,0.3441,0.3419,0.3709,0.373,0.3736
5,27.552,23.4,0.1414,0.1388,0.1421,0.3486,0.3504,0.3465,0.3588,0.3621,0.362,0.37,0.3547,0.3567,0.3663,0.3663,0.3602,0.3653,0.3495,0.3511,0.3773,0.3796,0.382
6,34.443,23.6,0.142,0.1387,0.142,0.3512,0.3537,0.3511,0.3608,0.3631,0.3634,0.3709,0.3582,0.3571,0.3744,0.3721,0.3642,0.3701,0.3543,0.3574,0.3844,0.3859,0.3878
7,41.33,23.6,0.1413,0.1386,0.1419,0.3544,0.3536,0.3526,0.3668,0.3645,0.3691,0.3756,0.3618,0.3632,0.3766,0.3754,0.3704,0.3758,0.3601,0.3589,0.3928,0.3928,0.3931
8,48.23,23.7,0.1414,0.1386,0.1418,0.3588,0.3574,0.3587,0.3686,0.3693,0.374,0.3823,0.3669,0.3664,0.3791,0.3802,0.376,0.3803,0.3642,0.3649,0.3975,0.3985,0.3989
9,55.126,23.2,0.1413,0.1386,0.1416,0.3631,0.359,0.3598,0.373,0.3733,0.3769,0.3848,0.3728,0.3727,0.3884,0.3832,0.3799,0.3906,0.3692,0.3672,0.4044,0.402,0.4044
10,62.029,23.2,0.1411,0.1385,0.1418,0.3638,0.3616,0.3598,0.3761,0.3761,0.3806,0.3901,0.3735,0.3789,0.3896,0.3889,0.3828,0.3983,0.3773,0.3717,0.4115,0.4121,0.4149
11,68.933,23.2,0.141,0.1383,0.1417,0.3696,0.3631,0.366,0.3805,0.3777,0.3809,0.3944,0.3786,0.379,0.396,0.3953,0.3874,0.3974,0.3808,0.3771,0.418,0.4158,0.418
12,75.824,23.6,0.1413,0.1384,0.1415,0.3683,0.3675,0.3657,0.3843,0.381,0.3829,0.3974,0.3799,0.3815,0.3962,0.3975,0.3925,0.4012,0.3837,0.3811,0.423,0.4216,0.4222
13,82.699,23.5,0.1412,0.1383,0.1417,0.3723,0.3703,0.3707,0.3883,0.3851,0.3887,0.4007,0.3854,0.3856,0.4019,0.4013,0.3957,0.4049,0.3881,0.3865,0.4304,0.4276,0.429
14,89.58,23.7,0.1413,0.1383,0.1415,0.3722,0.3703,0.3742,0.3922,0.3928,0.3927,0.4051,0.3874,0.3905,0.4073,0.4064,0.3998,0.411,0.3927,0.3902,0.4327,0.4301,0.4333
15,96.455,23.4,0.1413,0.1385,0.1416,0.3755,0.3727,0.3796,0.3924,0.3891,0.3937,0.4111,0.3944,0.3946,0.4114,0.4119,0.4038,0.4149,0.3966,0.3949,0.4404,0.4385,0.4407
16,103.318,23.3,0.1413,0.1383,0.1418,0.3798,0.3759,0.3778,0.3964,0.3929,0.3984,0.4149,0.3954,0.3961,0.4136,0.4152,0.406,0.4173,0.4016,0.3982,0.4467,0.4463,0.4486
17,110.187,23.1,0.141,0.1384,0.1414,0.3844,0.38,0.3818,0.4005,0.3952,0.4015,0.4148,0.4002,0.4029,0.4188,0.4183,0.4122,0.4212,0.4045,0.4032,0.455,0.4513,0.4526
18,117.063,23.4,0.1412,0.1382,0.1418,0.3852,0.3808,0.3841,0.4003,0.3972,0.4071,0.4199,0.4017,0.4035,0.4238,0.4233,0.4146,0.4241,0.4093,0.4056,0.4576,0.4561,0.4575
