cycle,time,temp,0,0,0,1.5625,1.5625,1.5625,3.125,3.125,3.125,6.25,6.25,6.25,12.5,12.5,12.5,25,25,25
1,0,28.2,0.1365,0.1352,0.1412,0.4096,0.3794,0.388,0.3716,0.3755,0.3842,0.3875,0.3783,0.3845,0.3884,0.3985,0.3913,0.3833,0.4011,0.3784
2,6.903,28.2,0.13,0.1308,0.1614,0.4163,0.381,0.3891,0.3713,0.3765,0.3898,0.3835,0.3804,0.388,0.3892,0.4044,0.394,0.3871,0.3999,0.3837
3,13.805,28.4,0.1296,0.1309,0.1361,0.4175,0.3778,0.3905,0.3715,0.3777,0.3906,0.383,0.3824,0.3859,0.3923,0.4043,0.3944,0.3858,0.4002,0.3844
4,20.721,28.4,0.127,0.1306,0.1372,0.4172,0.3822,0.3935,0.3721,0.3803,0.3895,0.3835,0.387,0.3861,0.3925,0.4036,0.3989,0.3866,0.402,0.3871
5,27.625,28.4,0.1273,0.1306,0.1366,0.4162,0.3824,0.3949,0.3742,0.3832,0.3898,0.3844,0.3832,0.3873,0.393,0.4091,0.3968,0.3899,0.4035,0.3977
6,34.544,28.5,0.1286,0.1302,0.1365,0.4158,0.3815,0.394,0.3733,0.3832,0.3944,0.3874,0.3872,0.3892,0.3968,0.4083,0.3989,0.3908,0.4095,0.3902
7,41.456,28.4,0.1267,0.1301,0.136,0.4171,0.3828,0.3941,0.3717,0.3825,0.3932,0.3865,0.3856,0.3888,0.3968,0.4086,0.4004,0.3933,0.4166,0.3958
8,48.382,28.5,0.1265,0.13,0.1356,0.4182,0.3804,0.3949,0.3747,0.3837,0.3907,0.3871,0.3851,0.3929,0.3973,0.408,0.4019,0.394,0.419,0.3964
9,55.3,28.6,0.1265,0.1296,0.1356,0.4194,0.3822,0.3977,0.3734,0.3805,0.3949,0.3853,0.387,0.3912,0.3965,0.4113,0.4023,0.3965,0.4164,0.3954
10,62.229,28.5,0.1262,0.1297,0.1357,0.4216,0.3823,0.3953,0.3749,0.3807,0.3972,0.3867,0.3845,0.3936,0.3966,0.4142,0.4022,0.3975,0.4138,0.397
11,69.161,28.1,0.1261,0.1294,0.1353,0.4213,0.3836,0.3951,0.3756,0.3825,0.3965,0.3879,0.3855,0.392,0.3989,0.4134,0.4064,0.3994,0.4117,0.3997
12,76.097,28.3,0.1261,0.1294,0.1354,0.4206,0.3832,0.3935,0.3726,0.3875,0.3949,0.3866,0.3856,0.3943,0.3996,0.4119,0.4068,0.3999,0.4124,0.4007
13,83.012,28.5,0.1259,0.1292,0.1353,0.4208,0.3855,0.3956,0.3744,0.3843,0.3933,0.393,0.3882,0.3923,0.3999,0.414,0.4068,0.4005,0.4181,0.4027
14,89.935,28.4,0.1258,0.1293,0.1351,0.4211,0.3842,0.3966,0.3738,0.3824,0.3956,0.3886,0.3898,0.3935,0.4022,0.4135,0.4091,0.4088,0.4181,0.4015
15,96.858,28.1,0.1257,0.1292,0.1356,0.4211,0.3902,0.398,0.3719,0.3824,0.396,0.3895,0.388,0.3942,0.4029,0.4147,0.4099,0.4032,0.4206,0.406
16,103.787,28,0.1256,0.1291,0.1356,0.4243,0.387,0.3966,0.3767,0.385,0.3942,0.3935,0.3857,0.3956,0.4034,0.4164,0.4113,0.4085,0.4221,0.4046
17,110.693,28.4,0.1254,0.129,0.1351,0.4231,0.3864,0.3968,0.3739,0.3868,0.3986,0.3881,0.3877,0.3959,0.4033,0.4161,0.4107,0.4086,0.4219,0.4083
18,117.607,28.4,0.1253,0.1291,0.1348,0.4288,0.3865,0.3987,0.3738,0.3898,0.3962,0.3972,0.3884,0.395,0.4046,0.4161,0.4111,0.4087,0.4209,0.4093
