cycle,time,temp,0,0,0,1.5,1.5,1.5,3,3,3,6,6,6,12,12,12,25,25,25,50,50,50,100,100,100,200,200,200,400,400,400,800,800,800,2500,2500,2500
1,0,38.2,0.1285,0.1267,0.1383,0.2716,0.274,0.2652,0.2794,0.2768,0.2757,0.2656,0.2803,0.2732,0.2788,0.2807,0.2904,0.2922,0.3034,0.2868,0.2826,0.2897,0.2937,0.3007,0.3151,0.3288,0.3103,0.3246,0.308,0.3177,0.3218,0.33,0.3119,0.3424,0.3244,0.3129,0.3169,0.2981
2,11.487,38.4,0.1282,0.1268,0.1386,0.2729,0.2855,0.2725,0.28,0.2739,0.2852,0.282,0.2864,0.2753,0.2812,0.2891,0.2958,0.3024,0.3133,0.3021,0.298,0.3023,0.3064,0.3204,0.3301,0.3442,0.3281,0.3428,0.332,0.3426,0.3461,0.3547,0.3308,0.3521,0.3424,0.3343,0.3409,0.3219
3,22.977,38.4,0.1267,0.1273,0.1349,0.2822,0.2902,0.2748,0.294,0.2831,0.2822,0.2741,0.2873,0.2796,0.2899,0.291,0.2998,0.3109,0.3227,0.3057,0.3079,0.3111,0.3208,0.3344,0.3485,0.363,0.3461,0.3621,0.3437,0.3596,0.3636,0.3667,0.357,0.3781,0.3647,0.3579,0.3582,0.3388
4,34.452,38.5,0.126,0.1304,0.1321,0.2867,0.2957,0.2795,0.2853,0.2809,0.2932,0.2773,0.2934,0.2844,0.3052,0.297,0.2998,0.3174,0.3345,0.3174,0.3189,0.3205,0.3281,0.3503,0.3634,0.3708,0.3637,0.3789,0.3661,0.382,0.3878,0.3976,0.3758,0.4014,0.3852,0.3791,0.3839,0.3595
5,45.935,38.5,0.1262,0.1342,0.1305,0.2897,0.2976,0.2866,0.2865,0.2818,0.2888,0.278,0.2971,0.2897,0.2956,0.3037,0.3062,0.3213,0.3402,0.3241,0.3373,0.3282,0.3411,0.3602,0.377,0.3838,0.3814,0.3898,0.3788,0.3989,0.4035,0.4087,0.4003,0.4171,0.4012,0.404,0.4019,0.3774
6,57.421,38.6,0.1261,0.1344,0.1306,0.2919,0.3009,0.2849,0.2885,0.2794,0.2951,0.2854,0.2946,0.2894,0.3122,0.3105,0.3168,0.3271,0.3414,0.3345,0.335,0.3403,0.3411,0.3673,0.3835,0.3973,0.3919,0.4036,0.389,0.4112,0.4211,0.4244,0.421,0.4396,0.422,0.4166,0.4183,0.3935
7,68.91,38.6,0.126,0.1337,0.1303,0.2894,0.3054,0.289,0.2942,0.2832,0.2919,0.2934,0.3005,0.2954,0.3063,0.314,0.3209,0.3328,0.3543,0.3374,0.3472,0.3456,0.3507,0.386,0.4318,0.4129,0.4056,0.4121,0.4051,0.4307,0.4323,0.4446,0.4374,0.4584,0.4441,0.4422,0.4365,0.4094
8,80.389,38.5,0.1259,0.1323,0.1301,0.2985,0.3044,0.2934,0.2932,0.2887,0.2996,0.3001,0.3051,0.3075,0.316,0.3143,0.3271,0.3373,0.357,0.3441,0.3537,0.3533,0.358,0.395,0.4114,0.4193,0.4212,0.4285,0.4177,0.4443,0.4507,0.4638,0.4592,0.4758,0.4537,0.4605,0.45,0.433
9,91.868,38.6,0.1261,0.1294,0.1304,0.2988,0.3097,0.2974,0.2966,0.2868,0.2998,0.3061,0.3058,0.3085,0.3233,0.3212,0.3286,0.3503,0.3644,0.3489,0.3625,0.3604,0.3608,0.4047,0.4197,0.4332,0.4317,0.4378,0.4274,0.4617,0.4647,0.4716,0.468,0.4962,0.4705,0.486,0.4711,0.4416
10,103.345,38.3,0.1258,0.1259,0.1303,0.3021,0.3139,0.3021,0.2986,0.2966,0.301,0.3067,0.3084,0.3039,0.3263,0.3275,0.3282,0.3482,0.37,0.3634,0.365,0.3681,0.378,0.4109,0.4345,0.4412,0.441,0.4538,0.4388,0.475,0.4815,0.4871,0.4776,0.507,0.4897,0.5018,0.4823,0.4547
11,114.819,38.5,0.1256,0.1251,0.1302,0.3018,0.3126,0.3024,0.3005,0.2946,0.3118,0.3016,0.312,0.3078,0.3263,0.3275,0.3344,0.3514,0.3745,0.3612,0.37,0.3762,0.3844,0.4173,0.4353,0.4484,0.4551,0.4659,0.4558,0.488,0.4868,0.5004,0.5007,0.5208,0.5048,0.5184,0.5016,0.4759
