cycle,time,temp,0,0,0,50,50,50,100,100,100,200,200,200,400,400,400,800,800,800
1,0,23.4,0.1415,0.1428,0.1297,0.352,0.3502,0.3393,0.3489,0.3565,0.3643,0.3416,0.3548,0.3549,0.3579,0.3596,0.3654,0.3553,0.35,0.3476
2,6.19,23.5,0.1401,0.137,0.1311,0.3497,0.3486,0.3453,0.3645,0.3556,0.3714,0.3553,0.3619,0.365,0.3623,0.372,0.3752,0.3763,0.3639,0.3666
3,12.382,23.6,0.1404,0.1364,0.1316,0.352,0.3528,0.3451,0.3657,0.3618,0.3774,0.3655,0.3698,0.3712,0.3743,0.3854,0.3837,0.3916,0.3791,0.378
4,18.579,23.1,0.1402,0.1358,0.1314,0.355,0.3633,0.3524,0.3706,0.3701,0.3842,0.3738,0.3773,0.377,0.3808,0.3969,0.3938,0.4051,0.3878,0.387
5,24.76,23.6,0.1404,0.1356,0.1316,0.3628,0.3635,0.3568,0.3808,0.3782,0.3936,0.3814,0.3864,0.3875,0.3908,0.4128,0.4032,0.4182,0.3975,0.4059
6,30.939,23.7,0.1399,0.1355,0.1324,0.3676,0.3702,0.369,0.3878,0.3874,0.3964,0.3904,0.3952,0.3974,0.399,0.4145,0.4131,0.429,0.4083,0.4081
7,37.116,23.6,0.1397,0.1363,0.1315,0.3744,0.3729,0.3788,0.3935,0.392,0.4009,0.3965,0.4028,0.4057,0.4078,0.4203,0.4215,0.4387,0.4169,0.4184
8,43.296,23.7,0.1392,0.1354,0.1315,0.3754,0.3759,0.3741,0.3995,0.3963,0.4086,0.4036,0.4129,0.4102,0.4197,0.4336,0.4339,0.447,0.4276,0.4264
9,49.474,23.2,0.1396,0.1353,0.1318,0.3805,0.3818,0.3792,0.4087,0.4034,0.4152,0.41,0.4187,0.4264,0.4263,0.4363,0.4406,0.4629,0.4389,0.4387
10,55.648,23.3,0.1393,0.1354,0.1313,0.3854,0.3877,0.3836,0.4123,0.4062,0.4209,0.4195,0.4259,0.4293,0.4345,0.4435,0.4463,0.4665,0.4452,0.4472
