cycle,time,temp,0,0,0,200,200,200,1.5625,1.5625,1.5625,400,400,400,3.125,3.125,3.125,800,800,800,6.25,6.25,6.25,2500,2500,2500,12.5,12.5,12.5,25,25,25,50,50,50,100,100,100
1,0,23.9,0.1364,0.139,0.141,0.2408,0.2319,0.2197,0.179,0.1746,0.1772,0.2292,0.2288,0.2287,0.1845,0.1812,0.1823,0.2356,0.2269,0.2355,0.1838,0.1721,0.1841,0.2459,0.236,0.2293,0.186,0.1911,0.1888,0.1969,0.1919,0.1914,0.207,0.2004,0.2036,0.2138,0.212,0.2128
2,11.06,23.9,0.1367,0.1394,0.1383,0.2577,0.2521,0.2372,0.181,0.1769,0.1783,0.2493,0.2507,0.2505,0.1875,0.1837,0.1854,0.2612,0.2509,0.2615,0.1903,0.1783,0.1894,0.2728,0.2635,0.2568,0.1938,0.1987,0.1967,0.2072,0.2033,0.2009,0.2205,0.2121,0.2178,0.2298,0.2299,0.2299
3,22.107,24,0.1366,0.1385,0.1379,0.2732,0.2688,0.2534,0.1828,0.1789,0.1811,0.2679,0.2699,0.2691,0.1905,0.1869,0.1881,0.2824,0.2723,0.2827,0.195,0.1826,0.1943,0.2972,0.2885,0.2802,0.1998,0.2048,0.2027,0.2153,0.2114,0.2091,0.2312,0.2227,0.2285,0.2434,0.2444,0.2439
4,33.151,24,0.1369,0.138,0.138,0.2873,0.2843,0.2676,0.1846,0.1809,0.1826,0.2843,0.2868,0.2865,0.1937,0.1888,0.1912,0.3017,0.2909,0.3028,0.1996,0.1864,0.1981,0.3194,0.3106,0.3011,0.2051,0.2106,0.2083,0.2232,0.2189,0.2169,0.242,0.2328,0.2385,0.2569,0.2577,0.2568
5,44.175,23.5,0.1368,0.1383,0.1378,0.2997,0.2975,0.2812,0.1868,0.1822,0.1852,0.3,0.3026,0.3018,0.1958,0.1913,0.1944,0.3195,0.3082,0.3211,0.2028,0.1904,0.202,0.3412,0.3317,0.3233,0.2102,0.2153,0.2132,0.2298,0.2257,0.2232,0.2504,0.2421,0.2472,0.2671,0.269,0.2681
6,55.195,24.2,0.1366,0.138,0.138,0.3115,0.3106,0.2933,0.1885,0.1839,0.1871,0.3142,0.317,0.3162,0.1984,0.1935,0.1969,0.3364,0.324,0.3377,0.2063,0.1936,0.2056,0.3611,0.3509,0.342,0.2143,0.2194,0.2177,0.2361,0.2317,0.2291,0.258,0.2498,0.2549,0.277,0.279,0.2787
7,66.235,24,0.1365,0.1378,0.1377,0.3225,0.3226,0.3045,0.1902,0.1859,0.1892,0.3276,0.3312,0.3295,0.2008,0.1959,0.1997,0.3528,0.339,0.3546,0.21,0.197,0.2094,0.3805,0.3707,0.3603,0.2191,0.2246,0.2225,0.2425,0.2375,0.2352,0.2663,0.2575,0.2634,0.2871,0.2894,0.2887
8,77.284,23.5,0.1369,0.1382,0.1377,0.334,0.3341,0.3158,0.1923,0.1874,0.1911,0.3406,0.3446,0.3423,0.203,0.1981,0.2021,0.3682,0.3545,0.3695,0.2129,0.2001,0.2129,0.3989,0.3892,0.3801,0.2231,0.2285,0.2267,0.2485,0.2428,0.2406,0.2726,0.2647,0.27,0.296,0.2985,0.2976
9,88.317,24,0.1367,0.1382,0.138,0.3435,0.3463,0.326,0.1936,0.189,0.1931,0.3524,0.3564,0.3541,0.2052,0.1997,0.2045,0.3822,0.3668,0.3836,0.2154,0.2026,0.216,0.4152,0.4056,0.3944,0.2268,0.2324,0.2307,0.253,0.2477,0.2454,0.2798,0.2707,0.2759,0.3042,0.3069,0.3063
10,99.338,23.8,0.1367,0.1385,0.1376,0.3533,0.3549,0.3362,0.1956,0.1908,0.195,0.3631,0.3682,0.3654,0.2082,0.2018,0.2073,0.3968,0.3802,0.397,0.2188,0.2056,0.2194,0.4319,0.4226,0.4103,0.2307,0.2365,0.2346,0.2584,0.253,0.2506,0.2863,0.2778,0.283,0.3127,0.3155,0.3147
11,110.327,23.4,0.1368,0.1381,0.1379,0.3627,0.3647,0.3444,0.1971,0.1921,0.1969,0.3743,0.3794,0.3761,0.2094,0.2035,0.2094,0.4097,0.3926,0.4107,0.2214,0.2079,0.222,0.4493,0.4398,0.4284,0.2341,0.2396,0.2384,0.2628,0.2573,0.2546,0.2921,0.2837,0.2887,0.3198,0.3227,0.3226
