cycle,time,temp,0,0,0,200,200,200,1.5625,1.5625,1.5625,400,400,400,3.125,3.125,3.125,800,800,800,6.25,6.25,6.25,2500,2500,2500,12.5,12.5,12.5,25,25,25,50,50,50,100,100,100
1,0,29,0.1335,0.1352,0.1372,0.3057,0.2924,0.2756,0.2347,0.2325,0.2406,0.3067,0.2933,0.3066,0.2543,0.2431,0.2469,0.2979,0.3077,0.3049,0.2477,0.2505,0.2477,0.3424,0.3184,0.3497,0.2498,0.2615,0.2551,0.2664,0.2673,0.2575,0.2912,0.2887,0.266,0.2957,0.2738,0.2881
2,11.022,28.9,0.1338,0.1352,0.1357,0.319,0.3077,0.2917,0.2329,0.231,0.2395,0.3278,0.3129,0.3288,0.2555,0.2443,0.2473,0.3198,0.3311,0.3265,0.2505,0.2509,0.2489,0.3738,0.34,0.3763,0.2546,0.2663,0.2596,0.2739,0.2743,0.265,0.3011,0.3016,0.2777,0.312,0.2894,0.3036
3,22.045,28.9,0.1336,0.1351,0.1356,0.3346,0.3248,0.3077,0.2323,0.231,0.2393,0.3473,0.3313,0.3476,0.2558,0.2452,0.249,0.3405,0.3522,0.3467,0.2533,0.2531,0.2517,0.3975,0.3586,0.3994,0.2595,0.2705,0.2663,0.281,0.2818,0.2721,0.31,0.3077,0.2886,0.3263,0.3031,0.3184
4,33.065,29,0.1336,0.1351,0.1355,0.3494,0.3386,0.3225,0.2329,0.2309,0.2398,0.3655,0.3483,0.3666,0.2574,0.246,0.2505,0.3593,0.3708,0.3661,0.2556,0.2558,0.2547,0.424,0.3779,0.4205,0.2632,0.275,0.2686,0.2878,0.2883,0.2789,0.3195,0.3219,0.2981,0.3408,0.3164,0.3317
5,44.076,28.9,0.1338,0.1351,0.1354,0.3634,0.3529,0.3362,0.2326,0.2319,0.2402,0.3819,0.3643,0.3832,0.2586,0.2478,0.2523,0.377,0.389,0.3844,0.2589,0.2586,0.2575,0.4409,0.3948,0.4387,0.2677,0.2791,0.2733,0.2948,0.295,0.2847,0.3311,0.3254,0.3072,0.3536,0.3279,0.3435
6,55.106,28.9,0.1335,0.135,0.1353,0.3756,0.3659,0.3485,0.234,0.2329,0.2412,0.3974,0.38,0.3991,0.2596,0.2488,0.2543,0.3937,0.4066,0.4008,0.2615,0.2613,0.2603,0.4619,0.4132,0.4579,0.2718,0.2832,0.2777,0.3011,0.3014,0.2911,0.3381,0.3336,0.3157,0.365,0.3395,0.3552
7,66.13,28.8,0.1335,0.1348,0.1354,0.3884,0.379,0.3608,0.2338,0.2335,0.2424,0.412,0.3941,0.4138,0.2613,0.2504,0.2556,0.4098,0.4223,0.4172,0.2637,0.2633,0.263,0.4817,0.4308,0.4777,0.2756,0.287,0.2811,0.3069,0.3068,0.2961,0.3445,0.341,0.3237,0.3756,0.3492,0.3657
8,77.148,29,0.1335,0.1348,0.1349,0.4002,0.3899,0.3724,0.2348,0.2339,0.2431,0.4265,0.4078,0.4277,0.2628,0.2525,0.2577,0.4245,0.4378,0.4322,0.2661,0.2658,0.2651,0.4993,0.4443,0.4911,0.2788,0.2901,0.2858,0.3124,0.3119,0.3013,0.35,0.3505,0.3303,0.3856,0.3584,0.3753
9,88.173,28.9,0.1335,0.1347,0.1354,0.4097,0.4005,0.3826,0.2354,0.2349,0.2444,0.439,0.4202,0.4404,0.264,0.2542,0.2598,0.4384,0.4524,0.4465,0.2689,0.2682,0.2685,0.5184,0.4603,0.5065,0.2826,0.2946,0.2892,0.3177,0.3177,0.3071,0.3579,0.3549,0.3379,0.3958,0.369,0.3856
10,99.162,28.5,0.1334,0.1347,0.1354,0.4206,0.4111,0.3926,0.2366,0.2358,0.2454,0.4518,0.4327,0.4541,0.2652,0.2549,0.2609,0.4527,0.4663,0.4602,0.2715,0.2704,0.2705,0.5368,0.4786,0.5263,0.2856,0.2974,0.2942,0.3223,0.3218,0.3116,0.3626,0.3625,0.3442,0.4037,0.3772,0.3938
11,110.166,28.8,0.1333,0.1347,0.1353,0.4301,0.4212,0.4028,0.2369,0.2368,0.2466,0.4647,0.4439,0.4658,0.2663,0.2564,0.2625,0.4654,0.479,0.473,0.2729,0.273,0.2729,0.5502,0.4897,0.5375,0.2892,0.3007,0.2954,0.3275,0.3264,0.3161,0.3683,0.3668,0.3507,0.4124,0.3847,0.4021
