cycle,time,temp,0,0,0,1.5,1.5,1.5,3,3,3,6,6,6,12.5,12.5,12.5,25,25,25
1,0,18.5,0.1171,0.1146,0.1275,0.2986,0.287,0.3141,0.3036,0.3003,0.3061,0.3033,0.2897,0.304,0.3026,0.3137,0.3052,0.299,0.3081,0.3079
2,6.917,18.6,0.1179,0.1153,0.1254,0.3025,0.2946,0.3113,0.3066,0.3019,0.3054,0.3094,0.2919,0.311,0.3076,0.3167,0.3117,0.3049,0.3072,0.3172
3,13.828,18.4,0.1188,0.1159,0.1246,0.3003,0.2956,0.3122,0.3117,0.3014,0.3077,0.3092,0.2927,0.308,0.3109,0.3166,0.3131,0.3078,0.3098,0.3206
4,20.747,18.3,0.1188,0.116,0.1242,0.3041,0.2955,0.3138,0.3095,0.3031,0.3091,0.321,0.2941,0.3098,0.3204,0.321,0.3174,0.3157,0.3135,0.3264
5,27.658,18.5,0.1189,0.1159,0.1242,0.3065,0.2982,0.316,0.3081,0.306,0.3081,0.3137,0.2978,0.3113,0.3172,0.3266,0.3195,0.316,0.3192,0.331
6,34.566,18.6,0.1188,0.1159,0.1241,0.306,0.3021,0.3179,0.3112,0.3051,0.312,0.3162,0.298,0.3142,0.3212,0.3282,0.322,0.3194,0.3217,0.3453
7,41.484,18.6,0.1185,0.116,0.1239,0.3236,0.3055,0.3175,0.3116,0.3073,0.3108,0.3163,0.2997,0.3177,0.3259,0.3293,0.3234,0.3229,0.3247,0.3373
8,48.389,18.6,0.1186,0.1159,0.1237,0.3091,0.3037,0.3201,0.3126,0.3087,0.313,0.3211,0.303,0.3153,0.3251,0.3331,0.3289,0.3262,0.3285,0.3402
9,55.295,18.7,0.1188,0.1158,0.1242,0.3094,0.3054,0.3203,0.3141,0.3088,0.3146,0.3203,0.3068,0.3183,0.327,0.3356,0.3306,0.3305,0.3319,0.3457
