cycle,time,temp,0,0,0,50,50,50,100,100,100,200,200,200,400,400,400,800,800,800,2500,2500,2500
1,0,28.1,0.1385,0.15,0.1427,0.4803,0.4819,0.4629,0.4688,0.4893,0.4916,0.4804,0.4963,0.4898,0.4634,0.4819,0.4688,0.4741,0.4684,0.4778,0.5187,0.5268,0.5017
2,7.388,28.4,0.137,0.1424,0.1339,0.4833,0.4925,0.4749,0.4746,0.4968,0.4892,0.4902,0.5028,0.497,0.4766,0.4858,0.4774,0.4874,0.4746,0.486,0.5263,0.5397,0.5139
3,14.784,28.4,0.1339,0.1414,0.1337,0.4886,0.4997,0.4861,0.4823,0.494,0.4944,0.4936,0.5114,0.5104,0.478,0.4893,0.4835,0.492,0.4834,0.4956,0.5347,0.548,0.5229
4,22.159,28.4,0.1348,0.1408,0.1338,0.4955,0.5042,0.4858,0.4781,0.5033,0.5002,0.5071,0.522,0.5187,0.4877,0.4991,0.49,0.5043,0.4864,0.5052,0.5481,0.5525,0.5335
5,29.517,27.9,0.1333,0.1401,0.1332,0.497,0.5141,0.4882,0.4974,0.5025,0.5062,0.5109,0.5213,0.5202,0.4986,0.4995,0.4999,0.5044,0.4995,0.5091,0.5536,0.5639,0.5448
6,36.883,28,0.1327,0.14,0.1329,0.4984,0.5056,0.4969,0.4898,0.5049,0.5135,0.5163,0.5276,0.5244,0.5004,0.5029,0.5046,0.5201,0.5004,0.5196,0.5674,0.569,0.5519
7,44.232,28.4,0.133,0.1403,0.1327,0.5045,0.511,0.4993,0.4972,0.5133,0.5148,0.5181,0.5395,0.5327,0.5027,0.5113,0.5086,0.5185,0.5126,0.5247,0.5823,0.5834,0.5657
8,51.595,28.4,0.1324,0.1397,0.1327,0.5035,0.5117,0.5022,0.4997,0.5172,0.5147,0.5271,0.543,0.5333,0.5153,0.5191,0.514,0.5267,0.5185,0.5332,0.5848,0.5915,0.5714
9,58.957,28.6,0.133,0.1439,0.1324,0.5176,0.5195,0.5022,0.4976,0.5158,0.5262,0.5323,0.5448,0.5398,0.5234,0.5252,0.5154,0.5292,0.5209,0.5415,0.5916,0.6019,0.5855
10,66.317,27.9,0.1321,0.1408,0.1328,0.5097,0.5219,0.51,0.5063,0.5244,0.5254,0.5429,0.5576,0.5438,0.5236,0.5331,0.527,0.5428,0.534,0.546,0.6079,0.6142,0.5926
11,73.681,28.4,0.1324,0.1394,0.1322,0.5165,0.5222,0.5144,0.5059,0.5288,0.5278,0.5437,0.5563,0.5507,0.5259,0.5368,0.5329,0.547,0.5323,0.5569,0.6151,0.6259,0.6007
12,81.044,28.5,0.1323,0.1393,0.1323,0.5356,0.5267,0.5111,0.5148,0.5332,0.5303,0.5481,0.5566,0.5567,0.5308,0.5449,0.5308,0.5465,0.5403,0.5584,0.6242,0.6317,0.6124
13,88.396,28.5,0.1321,0.1393,0.1324,0.5185,0.5234,0.5158,0.5165,0.5336,0.5381,0.5502,0.5634,0.559,0.5357,0.5461,0.5377,0.5578,0.546,0.5688,0.6301,0.6342,0.6181
14,95.76,28.1,0.132,0.1392,0.1324,0.5182,0.5271,0.5203,0.5183,0.5387,0.5433,0.554,0.5672,0.5611,0.5419,0.5527,0.5417,0.5613,0.5505,0.5714,0.6361,0.6491,0.6289
15,103.12,28.3,0.132,0.1389,0.1324,0.5242,0.5288,0.5236,0.5265,0.5423,0.5466,0.5627,0.5691,0.5693,0.5428,0.5546,0.5504,0.5686,0.5547,0.5703,0.6439,0.6519,0.6336
16,110.472,28.5,0.1319,0.1391,0.1327,0.5274,0.534,0.5235,0.5253,0.5447,0.5499,0.5645,0.5755,0.576,0.5491,0.5645,0.5536,0.5723,0.5591,0.583,0.6563,0.6586,0.6406
17,117.823,28.4,0.1318,0.1388,0.132,0.529,0.5428,0.5236,0.5307,0.5477,0.5554,0.5706,0.589,0.5743,0.5497,0.5636,0.5564,0.5797,0.5667,0.5863,0.6631,0.6672,0.6418
