cycle,time,temp,0,0,0,50,50,50,100,100,100,200,200,200,400,400,400,800,800,800,2500,2500,2500
1,0,38.1,0.1277,0.143,0.1244,0.4824,0.4828,0.4885,0.4876,0.4975,0.4863,0.5007,0.5013,0.4241,0.3905,0.4833,0.4801,0.4923,0.4935,0.4868,0.529,0.5304,0.5397
2,7.339,38,0.1264,0.1446,0.1242,0.5004,0.4928,0.4919,0.4994,0.511,0.501,0.5113,0.5172,0.4328,0.4059,0.5041,0.4921,0.499,0.5053,0.4949,0.5485,0.5471,0.5552
3,14.674,38.3,0.1266,0.1451,0.1242,0.5068,0.4983,0.4966,0.5049,0.5226,0.508,0.5252,0.5246,0.4395,0.4069,0.5049,0.5064,0.511,0.5181,0.5042,0.5597,0.5607,0.5681
4,22.018,38.4,0.1262,0.1443,0.1237,0.5004,0.5051,0.5025,0.5162,0.5255,0.5184,0.5319,0.5356,0.4475,0.4152,0.5149,0.5188,0.5238,0.5411,0.5205,0.5741,0.5767,0.5838
5,29.364,38.5,0.126,0.1446,0.1266,0.5119,0.5105,0.5101,0.5183,0.5286,0.5244,0.5358,0.5454,0.4535,0.4227,0.529,0.5242,0.5351,0.5544,0.5316,0.5864,0.5915,0.5977
6,36.714,38.5,0.1258,0.1442,0.1241,0.5122,0.5158,0.5135,0.5253,0.5382,0.5272,0.5451,0.5472,0.4627,0.4252,0.5316,0.533,0.5465,0.5504,0.5422,0.6086,0.6057,0.6116
7,44.079,38.4,0.1258,0.1443,0.1239,0.5116,0.514,0.5195,0.5383,0.5413,0.537,0.5563,0.5563,0.469,0.4352,0.5412,0.543,0.5526,0.5582,0.5597,0.6114,0.6193,0.624
8,51.444,38.6,0.1273,0.1441,0.1239,0.529,0.5188,0.5285,0.5386,0.552,0.5406,0.566,0.5616,0.4742,0.4395,0.5486,0.5501,0.5691,0.5807,0.562,0.6215,0.6344,0.6361
9,58.801,38.6,0.1266,0.1441,0.1239,0.5281,0.5201,0.529,0.5447,0.5583,0.5477,0.5758,0.5709,0.4813,0.4421,0.5548,0.5565,0.5708,0.5824,0.5736,0.6362,0.6406,0.6466
10,66.154,38.7,0.127,0.1442,0.1237,0.5345,0.529,0.5363,0.5499,0.5733,0.5519,0.5778,0.5802,0.4826,0.4543,0.5611,0.5657,0.5842,0.5884,0.5791,0.6425,0.6542,0.6592
11,73.513,38.4,0.1273,0.1445,0.1238,0.5374,0.5343,0.5374,0.5589,0.5673,0.5591,0.58,0.5838,0.4914,0.4594,0.5735,0.5732,0.5899,0.5992,0.5943,0.656,0.667,0.6728
12,80.873,38.6,0.1268,0.1447,0.1237,0.5395,0.5341,0.5427,0.5632,0.5709,0.5673,0.5904,0.5926,0.4963,0.4654,0.577,0.5789,0.5999,0.6093,0.6012,0.6676,0.6737,0.6836
13,88.24,38.7,0.127,0.1452,0.1235,0.5475,0.5419,0.5463,0.5635,0.5778,0.5682,0.5959,0.5996,0.4977,0.4683,0.5848,0.5867,0.6093,0.6131,0.6184,0.6732,0.6804,0.6983
14,95.605,38.6,0.1268,0.1444,0.124,0.5504,0.5448,0.5507,0.5694,0.5854,0.5691,0.5997,0.6035,0.5083,0.4743,0.5928,0.5912,0.6181,0.6231,0.6156,0.6907,0.6978,0.7097
15,102.967,38,0.1267,0.1442,0.1242,0.5534,0.5482,0.5506,0.5733,0.5803,0.5826,0.6065,0.6104,0.5075,0.4812,0.6039,0.6057,0.6234,0.633,0.624,0.6987,0.7034,0.7192
16,110.324,38.2,0.1267,0.1447,0.1244,0.559,0.5573,0.5528,0.5777,0.5892,0.5837,0.6175,0.6137,0.5152,0.4852,0.6052,0.6032,0.6313,0.6399,0.6354,0.7162,0.7162,0.7266
17,117.686,38.5,0.1265,0.1444,0.1247,0.5571,0.5541,0.5562,0.5857,0.5874,0.5854,0.6187,0.6221,0.5207,0.4873,0.6108,0.6085,0.6424,0.6522,0.6426,0.7192,0.7297,0.7417
